(55312, 1)
(64214, 7)
(85171, 9)
(92001, 1)
(8702, 6)
(83174, 1)
(22300, 2)
(94832, 5)
(31867, 3)
(41702, 2)
(51052, 5)
(70017, 3)
(62225, 7)
(41553, 8)
(58398, 10)
(29982, 5)
(77006, 6)
(65664, 9)
(97527, 10)
(31043, 3)
(35420, 4)
(97690, 4)
(2965, 8)
(68330, 1)
(46334, 9)
(12871, 10)
(87062, 7)
(85602, 1)
(86603, 9)
(22658, 8)
(73403, 6)
(5848, 3)
(37471, 6)
(41604, 8)
(74024, 5)
(78787, 7)
(30441, 2)
(45331, 4)
(2795, 5)
(28235, 8)
(29771, 8)
(6754, 6)
(85645, 1)
(25464, 3)
(21668, 1)
(23759, 9)
(27559, 4)
(35634, 3)
(640, 4)
(72094, 1)
(54876, 1)
(1159, 3)
(71760, 3)
(3130, 4)
(6822, 1)
(37730, 4)
(38785, 7)
(23813, 10)
(18984, 4)
(93276, 1)
(41243, 5)
(37717, 1)
(85827, 9)
(80962, 7)
(41842, 6)
(6799, 4)
(77404, 9)
(32997, 9)
(32744, 4)
(6684, 10)
(9147, 6)
(19044, 6)
(27811, 8)
(80548, 9)
(68241, 6)
(12754, 6)
(5343, 8)
(73380, 10)
(13037, 7)
(37021, 7)
(43755, 8)
(43467, 4)
(80459, 10)
(93227, 3)
(24218, 10)
(8912, 3)
(79253, 9)
(23423, 2)
(18845, 9)
(98185, 5)
(73721, 6)
(99941, 1)
(10579, 8)
(97659, 8)
(29404, 1)
(25494, 4)
(88496, 6)
(31265, 10)
(3452, 9)
(56523, 9)
(11953, 6)
(88624, 5)
(18770, 8)
(52481, 5)
(90310, 9)
(73509, 6)
(39094, 5)
(39337, 2)
(65800, 9)
(49803, 3)
(9245, 7)
(29233, 1)
(82158, 6)
(99313, 8)
(76756, 8)
(38873, 5)
(212, 9)
(19085, 3)
(28587, 7)
(36625, 3)
(30567, 4)
(37059, 4)
(80411, 5)
(44940, 4)
(50008, 1)
(51469, 7)
(22770, 1)
(64015, 8)
(60406, 10)
(26814, 9)
(92891, 5)
(14023, 1)
(54738, 4)
(71490, 7)
(19798, 1)
(96095, 4)
(90767, 5)
(65585, 1)
(91608, 7)
(32173, 3)
(37340, 2)
(42604, 3)
(94838, 9)
(62022, 9)
(55623, 6)
(94133, 4)
(72719, 2)
(56602, 8)
(88982, 2)
(44830, 6)
(30270, 4)
(14899, 1)
(15775, 4)
(89289, 7)
(50727, 8)
(39400, 3)
(60906, 9)
(63540, 3)
(96517, 10)
(75096, 3)
(30702, 7)
(18442, 2)
(64372, 5)
(28100, 9)
(12792, 6)
(64664, 7)
(60020, 2)
(83965, 1)
(28382, 9)
(1488, 2)
(73596, 10)
(30052, 5)
(50690, 8)
(59181, 8)
(87360, 1)
(28319, 8)
(51229, 7)
(46506, 8)
(20467, 6)
(3759, 10)
(76646, 1)
(86846, 1)
(82372, 9)
(15929, 1)
(30945, 9)
(53554, 7)
(83757, 7)
(13136, 7)
(26981, 2)
(67877, 7)
(81584, 1)
(28684, 10)
(6605, 1)
(26603, 8)
(97611, 3)
(35769, 2)
(30983, 2)
(18321, 1)
(51367, 9)
(88512, 1)
(67184, 7)
(56862, 8)
(76693, 1)
(47356, 8)
(67462, 10)
(11323, 9)
(909, 4)
(63842, 3)
(79038, 9)
(89265, 8)
(20312, 5)
(6736, 2)
(49783, 6)
(87926, 8)
(49115, 9)
(52869, 6)
(80037, 6)
(4999, 9)
(95807, 1)
(77596, 2)
(32794, 2)
(33192, 5)
(58457, 3)
(35564, 7)
(59282, 9)
(17381, 9)
(21627, 3)
(60400, 7)
(93608, 7)
(60708, 8)
(14951, 6)
(12755, 9)
(47434, 5)
(9528, 4)
(84655, 2)
(17599, 5)
(85254, 9)
(74285, 5)
(55345, 5)
(62983, 6)
(14815, 10)
(61423, 9)
(92665, 8)
(62496, 5)
(97027, 8)
(47874, 1)
(45114, 3)
(58908, 2)
(11547, 2)
(32820, 8)
(49984, 10)
(58091, 8)
(8351, 5)
(64986, 8)
(86726, 6)
(35151, 7)
(14867, 6)
(43126, 1)
(87942, 7)
(31997, 1)
(20279, 7)
(91382, 10)
(50113, 9)
(61412, 3)
(74991, 5)
(93718, 2)
(75262, 1)
(26560, 1)
(69914, 1)
(35336, 9)
(39654, 1)
(59021, 9)
(95328, 9)
(59197, 9)
(48608, 3)
(70550, 6)
(41415, 6)
(43760, 3)
(49553, 9)
(25117, 3)
(5362, 3)
(74572, 5)
(62433, 10)
(44004, 7)
(90134, 10)
(43074, 10)
(44514, 5)
(17172, 3)
(39822, 6)
(59722, 6)
(61500, 8)
(52692, 5)
(87854, 9)
(97626, 10)
(40790, 4)
(95770, 1)
(49466, 8)
(21300, 1)
(42258, 6)
(30710, 7)
(14985, 5)
(16467, 6)
(17031, 1)
(46996, 7)
(48841, 3)
(83844, 3)
(87759, 3)
(42230, 5)
(97456, 9)
(50777, 2)
(49117, 5)
(65904, 9)
(67965, 6)
(541, 8)
(54375, 7)
(15358, 2)
(3096, 10)
(82269, 6)
(32525, 10)
(88112, 1)
(93726, 6)
(23057, 6)
(46654, 8)
(95162, 3)
(1647, 8)
(22059, 4)
(61101, 8)
(15570, 8)
(54049, 6)
(25214, 3)
(26839, 4)
(2172, 1)
(47387, 7)
(74677, 6)
(71273, 3)
(11782, 5)
(78067, 6)
(61633, 7)
(79558, 6)
(35118, 5)
(94550, 1)
(88275, 6)
(89765, 2)
(59898, 4)
(18725, 6)
(2413, 9)
(73835, 8)
(63110, 9)
(89038, 10)
(81168, 8)
(5820, 6)
(19450, 6)
(60063, 1)
(17013, 1)
(72006, 1)
(43759, 9)
(37235, 10)
(70014, 7)
(84262, 8)
(74209, 3)
(80491, 2)
(3713, 6)
(96618, 2)
(45132, 3)
(60886, 10)
(79816, 2)
(39620, 10)
(60514, 9)
(66561, 6)
(65626, 1)
(93467, 6)
(19822, 9)
(67917, 9)
(99897, 2)
(11974, 10)
(94140, 6)
(73154, 8)
(340, 4)
(1311, 4)
(64319, 6)
(2646, 10)
(82287, 10)
(22809, 4)
(94542, 9)
(77878, 4)
(22457, 6)
(99368, 8)
(20161, 1)
(49814, 6)
(1611, 1)
(98962, 2)
(39418, 7)
(23948, 8)
(79939, 6)
(51366, 5)
(28228, 7)
(78348, 8)
(40348, 5)
(73420, 2)
(48863, 5)
(85406, 5)
(93329, 10)
(48879, 4)
(50846, 7)
(13204, 7)
(67572, 1)
(40110, 5)
(20463, 5)
(62293, 4)
(3381, 3)
(27066, 4)
(84117, 1)
(63622, 6)
(73930, 3)
(18589, 3)
(85301, 8)
(60642, 2)
(89295, 10)
(6081, 5)
(50305, 10)
(65638, 2)
(71875, 5)
(7238, 4)
(5497, 8)
(57445, 10)
(46372, 9)
(29393, 10)
(84389, 5)
(56672, 5)
(53320, 2)
(34157, 6)
(62176, 3)
(70199, 2)
(81583, 4)
(8928, 10)
(81062, 9)
(51045, 1)
(75748, 8)
(81162, 4)
(86302, 1)
(71014, 5)
(64388, 4)
(72458, 9)
(24700, 7)
(3030, 2)
(26663, 6)
(2307, 10)
(78713, 7)
(65083, 1)
(66279, 10)
(69007, 10)
(97514, 10)
(87900, 1)
(37733, 4)
(64379, 5)
(74729, 8)
(42445, 7)
(355, 10)
(97604, 4)
(94893, 2)
(76922, 8)
(68847, 8)
(15542, 7)
(53290, 9)
(7113, 1)
(63780, 8)
(99050, 5)
(16203, 10)
(28883, 9)
(82989, 8)
(35548, 1)
(9685, 3)
(58722, 8)
(2481, 9)
(81612, 10)
(68159, 9)
(989, 8)
(30716, 8)
(81035, 5)
(95773, 5)
(78417, 10)
(48276, 10)
(85176, 1)
(64852, 6)
(85084, 10)
(45962, 6)
(44719, 10)
(38995, 4)
(80282, 3)
(41248, 8)
(82053, 3)
(26503, 9)
(99735, 8)
(33917, 6)
(51269, 5)
(61241, 2)
(50247, 8)
(36281, 10)
(46324, 8)
(19742, 6)
(83180, 6)
(61480, 8)
(44125, 4)
(34726, 8)
(19777, 6)
(71476, 5)
(79199, 10)
(34686, 9)
(88249, 6)
(66609, 6)
(2891, 9)
(17537, 5)
(62727, 6)
(76878, 2)
(80164, 2)
(28244, 1)
(43343, 8)
(83343, 8)
(65293, 3)
(75296, 6)
(64347, 5)
(80763, 7)
(67215, 3)
(56584, 9)
(62712, 7)
(51534, 9)
(97707, 1)
(6931, 4)
(11988, 10)
(26474, 3)
(79470, 2)
(6409, 8)
(5074, 8)
(85353, 10)
(98732, 10)
(32757, 5)
(24938, 1)
(69828, 1)
(35330, 10)
(63708, 9)
(74052, 2)
(84747, 10)
(36582, 10)
(59008, 4)
(73672, 9)
(51228, 10)
(78168, 9)
(95043, 5)
(17532, 2)
(7508, 6)
(95471, 9)
(58431, 8)
(89159, 2)
(55506, 1)
(68653, 4)
(33939, 3)
(61221, 1)
(74750, 5)
(64991, 6)
(21466, 9)
(13701, 9)
(1318, 1)
(51874, 2)
(89558, 7)
(13793, 8)
(70197, 1)
(87777, 6)
(74363, 10)
(75584, 8)
(91794, 5)
(91788, 9)
(49453, 3)
(62816, 1)
(52595, 10)
(86335, 7)
(99561, 2)
(98929, 9)
(36415, 8)
(3478, 7)
(51244, 10)
(45168, 5)
(60714, 7)
(71925, 7)
(55039, 3)
(56241, 5)
(56481, 3)
(94890, 7)
(18624, 1)
(92371, 2)
(64458, 8)
(75265, 5)
(31691, 1)
(60556, 10)
(2362, 9)
(61330, 7)
(2990, 1)
(64480, 4)
(92773, 10)
(17663, 8)
(61189, 2)
(67436, 8)
(67728, 7)
(46420, 10)
(49354, 10)
(96575, 4)
(29018, 3)
(76083, 4)
(54741, 10)
(65189, 3)
(25451, 7)
(91760, 10)
(60912, 4)
(56488, 9)
(17732, 2)
(45333, 2)
(70788, 1)
(24664, 3)
(61683, 9)
(23638, 3)
(52732, 8)
(26296, 9)
(60601, 9)
(65502, 1)
(70645, 4)
(548, 5)
(7927, 5)
(2257, 1)
(81139, 3)
(75483, 1)
(22276, 8)
(84595, 7)
(97170, 9)
(41291, 6)
(5338, 9)
(81700, 1)
(46905, 9)
(18601, 8)
(48795, 6)
(98525, 2)
(68648, 3)
(89497, 4)
(32855, 3)
(71471, 1)
(38623, 8)
(30980, 6)
(86238, 6)
(22642, 2)
(34443, 4)
(40921, 8)
(91607, 8)
(36543, 10)
(26404, 3)
(17352, 7)
(92468, 4)
(1122, 10)
(80003, 6)
(18074, 4)
(1489, 1)
(40422, 8)
(88983, 2)
(9494, 7)
(28647, 1)
(26902, 8)
(35748, 10)
(24251, 1)
(29099, 4)
(22976, 5)
(86401, 10)
(15767, 3)
(80579, 4)
(10789, 7)
(3539, 4)
(79758, 4)
(3006, 7)
(78969, 1)
(25422, 2)
(37826, 2)
(59781, 4)
(86204, 6)
(48275, 2)
(15669, 8)
(69727, 4)
(67032, 8)
(99584, 1)
(13064, 5)
(53199, 2)
(59673, 1)
(93932, 10)
(81054, 6)
(29561, 6)
(3612, 3)
(17925, 4)
(25483, 2)
(5960, 1)
(26381, 7)
(45872, 8)
(16193, 8)
(38833, 6)
(14576, 2)
(4634, 4)
(43778, 5)
(80132, 2)
(95860, 1)
(36550, 6)
(20705, 7)
(21768, 9)
(20280, 6)
(13465, 2)
(59405, 7)
(53672, 7)
(58095, 6)
(59113, 6)
(86554, 2)
(6871, 4)
(50100, 8)
(61925, 5)
(45776, 3)
(14379, 6)
(78673, 5)
(66967, 7)
(68314, 9)
(65429, 3)
(81867, 8)
(3705, 5)
(65722, 6)
(95836, 4)
(2400, 6)
(26781, 5)
(42223, 3)
(37108, 10)
(70757, 2)
(65730, 9)
(73649, 2)
(81976, 5)
(53670, 3)
(21203, 3)
(64684, 3)
(73919, 1)
(49356, 8)
(72423, 3)
(15197, 3)
(44084, 9)
(53456, 7)
(87383, 3)
(39798, 6)
(25498, 6)
(69083, 9)
(38839, 2)
(70675, 6)
(29832, 10)
(7574, 1)
(6947, 2)
(63299, 6)
(66820, 5)
(92578, 7)
(21811, 6)
(92196, 7)
(40552, 9)
(84838, 4)
(47676, 1)
(5410, 6)
(11749, 1)
(49379, 7)
(82607, 3)
(13271, 4)
(26116, 5)
(46204, 9)
(66588, 8)
(4479, 7)
(72182, 8)
(30433, 10)
(61466, 1)
(705, 10)
(36041, 3)
(41692, 1)
(23546, 2)
(25615, 9)
(7811, 8)
(97404, 4)
(93171, 9)
(98623, 5)
(90165, 10)
(10553, 10)
(63183, 6)
(65948, 10)
(34927, 5)
(18606, 7)
(50209, 5)
(44289, 7)
(65297, 8)
(11437, 8)
(55622, 3)
(9574, 4)
(62932, 7)
(35698, 7)
(99568, 3)
(96542, 1)
(44293, 8)
(84171, 2)
(10399, 7)
(14886, 4)
(72677, 6)
(71156, 4)
(10800, 7)
(37917, 1)
(73642, 6)
(84427, 2)
(37041, 6)
(32648, 1)
(27174, 3)
(52933, 5)
(34567, 7)
(2220, 7)
(675, 7)
(36201, 4)
(579, 9)
(11074, 4)
(4145, 7)
(56502, 5)
(28677, 10)
(46209, 7)
(33304, 1)
(63610, 7)
(65584, 6)
(43997, 9)
(70616, 2)
(86634, 1)
(59756, 10)
(7369, 3)
(59472, 6)
(24346, 5)
(53295, 10)
(19023, 5)
(65837, 4)
(14301, 9)
(99303, 5)
(40360, 5)
(31496, 8)
(74033, 3)
(12690, 1)
(63534, 10)
(50804, 9)
(46376, 2)
(80078, 3)
(52994, 3)
(96452, 2)
(70901, 5)
(58684, 8)
(86921, 3)
(98520, 9)
(58590, 3)
(83012, 3)
(21716, 1)
(60133, 7)
(39795, 1)
(48672, 2)
(80204, 9)
(95295, 1)
(2627, 3)
(76727, 6)
(98658, 2)
(98971, 4)
(38784, 10)
(73411, 2)
(76554, 7)
(63118, 8)
(60551, 5)
(25038, 8)
(34960, 8)
(46685, 3)
(51741, 8)
(25684, 9)
(58589, 1)
(24624, 5)
(14835, 6)
(75799, 10)
(32676, 4)
(13947, 3)
(36804, 5)
(65742, 5)
(45491, 8)
(44248, 3)
(15075, 1)
(50788, 9)
(61919, 4)
(12729, 10)
(97984, 5)
(64333, 2)
(50453, 3)
(7825, 1)
(30363, 10)
(37527, 1)
(52611, 5)
(50968, 8)
(8637, 5)
(56381, 6)
(4938, 4)
(19113, 4)
(72645, 6)
(76348, 6)
(66409, 2)
(84275, 4)
(68289, 8)
(55959, 9)
(13462, 7)
(58100, 8)
(47753, 1)
(74762, 7)
(86285, 6)
(33884, 8)
(92090, 9)
(15303, 3)
(30502, 2)
(63500, 5)
(69062, 1)
(81270, 2)
(54706, 8)
(76329, 3)
(53285, 5)
(68629, 2)
(4749, 6)
(33970, 7)
(54182, 5)
(37024, 7)
(21148, 10)
(82637, 10)
(47081, 9)
(67441, 4)
(49540, 1)
(85630, 1)
(95038, 3)
(9291, 5)
(12564, 1)
(33430, 2)
(2745, 10)
(50365, 3)
(45223, 4)
(69779, 6)
(18957, 3)
(84720, 1)
(88282, 8)
(2189, 8)
(34043, 9)
(90678, 9)
(34942, 1)
(70089, 10)
(73816, 2)
(33816, 5)
(42242, 6)
(71857, 7)
(19112, 10)
(40610, 5)
(81624, 3)
(95080, 4)
(87490, 7)
(6178, 6)
(69277, 5)
(18854, 6)
(90522, 4)
(33, 6)
(94125, 7)
(74941, 8)
(34808, 2)
(61357, 1)
(47369, 1)
(36388, 6)
(26091, 2)
(26820, 7)
(30110, 3)
(89996, 4)
(77570, 10)
(11812, 10)
(15405, 9)
(83671, 1)
(12915, 6)
(97557, 2)
(82471, 2)
(82035, 9)
(49567, 6)
(87696, 1)
(45092, 9)
(51655, 2)
(81847, 4)
(10248, 2)
(29155, 1)
(28665, 1)
(68112, 7)
(3576, 6)
(70075, 5)
(57018, 1)
(49619, 6)
(70123, 5)
(15672, 5)
(35276, 7)
(43360, 3)
(49451, 6)
(51022, 2)
(29710, 4)
(53473, 1)
(89781, 2)
(46094, 6)
(75239, 9)
(48447, 3)
(21265, 8)
(75965, 7)
(6057, 6)
(58572, 7)
(70162, 8)
(94367, 2)
(8733, 10)
(76274, 3)
(61755, 1)
(46186, 2)
(3082, 3)
(48169, 1)
(15227, 7)
(22366, 4)
(24849, 10)
(8680, 4)
(55158, 6)
(32230, 5)
(3359, 3)
(24848, 3)
(47320, 2)
(59485, 6)
(6384, 4)
(34247, 1)
(59800, 9)
(70987, 2)
(8027, 6)
(8573, 8)
(3412, 3)
(72806, 6)
(99965, 5)
(7952, 3)
(10895, 8)
(38664, 10)
(99819, 1)
(85901, 10)
(20436, 6)
(87662, 8)
(83690, 2)
(69972, 4)
(27525, 8)
(88456, 4)
(42149, 7)
(49926, 7)
(43475, 2)
(2266, 3)
(76874, 8)
(62469, 2)
(4214, 7)
(54336, 4)
(13483, 5)
(77631, 8)
(66662, 4)
(81247, 7)
(66558, 4)
(59099, 10)
(18, 4)
(23693, 3)
(69987, 6)
(74291, 2)
(60695, 8)
(37105, 4)
(74612, 10)
(7307, 8)
(67544, 8)
(80336, 10)
(51798, 5)
(50214, 10)
(85941, 2)
(56401, 3)
(48133, 5)
(93390, 4)
(74416, 3)
(83612, 8)
(57894, 10)
(23264, 5)
(33126, 8)
(16438, 7)
(35875, 10)
(60677, 7)
(19142, 7)
(68634, 8)
(88323, 8)
(29114, 10)
(95324, 9)
(87871, 7)
(95593, 8)
(89550, 4)
(16086, 4)
(53779, 5)
(983, 10)
(24866, 3)
(10265, 1)
(99656, 1)
(73298, 10)
(64695, 6)
(1920, 3)
(51860, 3)
(32069, 3)
(89255, 4)
(85257, 7)
(89859, 1)
(11561, 10)
(71146, 8)
(32700, 3)
(72332, 10)
(74857, 1)
(48845, 8)
(85993, 10)
(73856, 3)
(95876, 9)
(82333, 10)
(3741, 9)
(71947, 8)
(1441, 6)
(13670, 6)
(58476, 6)
(21660, 3)
(79310, 3)
(83148, 9)
(57999, 7)
(79490, 10)
(53036, 9)
(63177, 8)
(12849, 2)
(72365, 8)
(91120, 4)
(93360, 9)
(6345, 3)
(81197, 10)
(32289, 2)
(92807, 8)
(1438, 3)
(32110, 9)
(2781, 10)
(16885, 8)
(51387, 1)
(77557, 3)
(47107, 4)
(39603, 4)
(27042, 4)
(99024, 10)
(48767, 9)
(87561, 9)
(89457, 10)
(23950, 3)
(51939, 6)
(62345, 3)
(11492, 5)
(21256, 7)
(77455, 6)
(98475, 8)
(56918, 10)
(9404, 1)
(29662, 1)
(28653, 9)
(59840, 9)
(20579, 2)
(93488, 10)
(8463, 2)
(7446, 8)
(66181, 6)
(79396, 1)
(97229, 6)
(43551, 8)
(19432, 5)
(60387, 1)
(74312, 10)
(59786, 4)
(96680, 10)
(71427, 4)
(78127, 3)
(25245, 10)
(42279, 5)
(87649, 3)
(40447, 8)
(41907, 10)
(80943, 4)
(79592, 5)
(46813, 7)
(51701, 4)
(62231, 8)
(31706, 10)
(71847, 7)
(19419, 5)
(7040, 1)
(14640, 3)
(743, 4)
(82048, 1)
(9532, 6)
(99229, 10)
(23622, 3)
(2973, 1)
(3002, 9)
(91862, 5)
(95219, 10)
(21382, 3)
(17010, 6)
(77399, 4)
(77669, 2)
(90175, 5)
(77293, 5)
(53667, 2)
(52918, 7)
(27145, 1)
(36422, 10)
(46252, 6)
(41853, 6)
(60171, 1)
(33538, 2)
(28162, 5)
(7210, 2)
(92367, 9)
(9455, 5)
(89237, 10)
(60128, 10)
(99291, 7)
(21035, 3)
(74975, 6)
(67389, 1)
(88108, 4)
(81058, 5)
(63143, 9)
(74794, 6)
(39111, 8)
(21825, 5)
(19345, 6)
(90521, 10)
(82486, 10)
(42963, 8)
(16181, 9)
(38611, 8)
(81617, 8)
(19242, 7)
(7347, 1)
(66071, 10)
(6719, 5)
(59575, 9)
(73008, 7)
(73443, 7)
(73959, 5)
(39257, 5)
(94539, 8)
(63018, 6)
(84268, 5)
(73495, 6)
(24597, 7)
(8824, 5)
(3620, 5)
(52631, 7)
(20981, 8)
(80169, 8)
(67634, 1)
(41140, 7)
(77232, 5)
(13744, 8)
(88171, 6)
(61300, 8)
(55539, 2)
(68084, 3)
(16420, 2)
(4045, 5)
(20202, 5)
(27423, 1)
(91887, 5)
(92738, 5)
(80170, 2)
(7328, 5)
(86357, 1)
(40058, 1)
(65421, 5)
(85198, 5)
(52634, 8)
(71904, 4)
(42341, 6)
(51048, 6)
(82688, 3)
(31578, 7)
(41687, 3)
(61431, 5)
(25207, 9)
(28643, 9)
(35692, 6)
(32755, 6)
(5165, 4)
(96899, 9)
(56276, 4)
(42943, 7)
(7831, 10)
(79629, 5)
(77719, 4)
(85101, 8)
(651, 3)
(34048, 3)
(49352, 9)
(52130, 2)
(82867, 5)
(87020, 2)
(40836, 4)
(35498, 2)
(54365, 6)
(98106, 10)
(51285, 6)
(86071, 2)
(76685, 8)
(370, 2)
(66327, 1)
(89428, 3)
(49763, 10)
(49028, 1)
(37447, 4)
(89747, 4)
(56649, 8)
(69735, 1)
(86040, 6)
(23338, 7)
(95137, 3)
(40165, 5)
(29981, 7)
(76985, 6)
(82764, 7)
(76118, 3)
(58670, 1)
(98927, 5)
(91274, 6)
(52340, 4)
(76658, 4)
(42568, 2)
(19466, 4)
(64904, 4)
(37825, 1)
(98991, 2)
(9377, 5)
(29010, 1)
(5936, 6)
(23414, 4)
(44460, 5)
(64260, 1)
(79034, 8)
(74544, 5)
(8695, 2)
(67014, 2)
(34659, 4)
(66024, 9)
(83730, 4)
(36075, 6)
(43027, 9)
(22736, 6)
(93784, 6)
(91515, 6)
(56372, 2)
(47832, 1)
(91027, 3)
(99044, 5)
(50066, 4)
(30258, 3)
(38617, 1)
(51470, 2)
(4817, 10)
(6207, 3)
(71093, 3)
(36916, 7)
(59198, 10)
(20976, 5)
(14391, 7)
(22583, 5)
(54651, 8)
(13990, 3)
(80713, 6)
(80616, 6)
(95920, 10)
(58209, 2)
(21174, 4)
(98119, 3)
(59244, 3)
(70931, 8)
(78586, 2)
(63770, 3)
(52446, 8)
(30915, 4)
(91981, 4)
(18994, 1)
(1413, 8)
(50090, 2)
(2256, 6)
(32831, 4)
(44590, 3)
(81027, 9)
(63909, 7)
(10752, 6)
(95536, 4)
(22466, 9)
(27702, 3)
(16333, 3)
(67243, 5)
(5326, 5)
(477, 2)
(76411, 3)
(81983, 6)
(79439, 4)
(71392, 1)
(67825, 6)
(72284, 10)
(2443, 8)
(83196, 2)
(57436, 7)
(75126, 3)
(18543, 8)
(92514, 1)
(80432, 3)
(60518, 10)
(54194, 5)
(40181, 9)
(80930, 4)
(18143, 10)
(43089, 10)
(72042, 4)
(20897, 4)
(96237, 4)
(65345, 9)
(8600, 4)
(60351, 9)
(24868, 8)
(903, 10)
(42090, 4)
(79947, 6)
(75924, 2)
(30268, 1)
(34783, 4)
(87797, 1)
(99870, 10)
(4601, 7)
(97087, 8)
(39066, 4)
(94461, 4)
(10194, 6)
(4821, 8)
(59981, 7)
(5856, 7)
(63837, 3)
(7166, 6)
(77823, 7)
(8015, 9)
(16028, 8)
(84865, 3)
(31869, 3)
(14001, 4)
(11567, 1)
(45501, 4)
(23152, 4)
(86380, 7)
(15143, 1)
(28368, 10)
(99524, 6)
(85563, 1)
(20905, 2)
(37531, 6)
(6254, 3)
(90841, 9)
(42853, 10)
(98577, 4)
(11947, 3)
(13386, 5)
(87236, 2)
(71486, 5)
(69837, 10)
(27461, 2)
(1108, 1)
(91694, 2)
(90744, 4)
(38468, 3)
(66540, 6)
(63986, 1)
(73431, 4)
(36692, 6)
(54839, 1)
(9762, 6)
(74640, 5)
(95159, 7)
(26908, 3)
(7020, 5)
(44207, 1)
(33542, 4)
(51294, 9)
(48715, 1)
(86393, 9)
(85738, 2)
(13357, 4)
(71417, 9)
(4044, 9)
(18222, 5)
(5595, 9)
(69124, 1)
(30843, 6)
(56772, 6)
(73563, 2)
(36488, 1)
(61675, 7)
(10060, 1)
(26412, 1)
(87501, 9)
(48572, 10)
(71294, 9)
(23028, 3)
(35181, 6)
(29994, 4)
(32938, 5)
(86316, 10)
(75790, 9)
(81299, 10)
(92955, 6)
(36835, 8)
(19593, 7)
(45419, 6)
(87384, 8)
(67849, 8)
(34194, 9)
(24380, 2)
(64359, 6)
(58068, 6)
(40611, 1)
(47431, 7)
(78140, 3)
(46860, 9)
(48693, 1)
(76309, 3)
(69492, 1)
(91040, 10)
(97522, 7)
(38356, 3)
(87449, 6)
(4072, 8)
(10473, 8)
(58567, 2)
(39583, 9)
(79399, 1)
(96240, 6)
(52572, 8)
(63724, 6)
(49373, 1)
(87591, 6)
(99556, 4)
(45242, 9)
(90248, 1)
(14939, 10)
(50430, 4)
(65593, 5)
(56592, 2)
(26782, 2)
(78726, 8)
(22487, 7)
(42726, 7)
(32177, 10)
(73683, 2)
(74787, 2)
(52878, 1)
(70373, 4)
(24324, 2)
(46737, 4)
(986, 10)
(38841, 7)
(38918, 4)
(62494, 3)
(25690, 2)
(58782, 3)
(52762, 2)
(82079, 8)
(88735, 6)
(23843, 7)
(21782, 5)
(43706, 9)
(58032, 6)
(59352, 6)
(14611, 10)
(73986, 9)
(98538, 7)
(22630, 6)
(41218, 10)
(28278, 10)
(46291, 1)
(43959, 10)
(48600, 10)
(1176, 10)
(89308, 5)
(80568, 6)
(26382, 4)
(79685, 8)
(95393, 2)
(93506, 10)
(68119, 5)
(75497, 6)
(32540, 7)
(86067, 1)
(91516, 3)
(75646, 1)
(44421, 3)
(33629, 3)
(7687, 10)
(57412, 1)
(81603, 3)
(36212, 6)
(2475, 10)
(72469, 6)
(8787, 3)
(39709, 4)
(63523, 7)
(18263, 7)
(63568, 7)
(5818, 3)
(89526, 10)
(52499, 2)
(65693, 6)
(29267, 3)
(44718, 7)
(26286, 6)
(82638, 4)
(17859, 2)
(19809, 7)
(74537, 3)
(86162, 1)
(25719, 10)
(61220, 3)
(88165, 2)
(83033, 7)
(26604, 3)
(99878, 4)
(15945, 2)
(78669, 8)
(66466, 3)
(64769, 2)
(14019, 4)
(42214, 9)
(96944, 4)
(13369, 3)
(66844, 5)
(52669, 4)
(78782, 1)
(69980, 4)
(17804, 2)
(43255, 3)
(39330, 5)
(85459, 10)
(3159, 10)
(3674, 7)
(51250, 8)
(8359, 4)
(77881, 3)
(49432, 6)
(91649, 8)
(37216, 10)
(998, 3)
(50513, 3)
(35163, 2)
(43757, 4)
(3165, 6)
(4827, 10)
(75516, 8)
(85889, 4)
(90845, 5)
(21676, 8)
(20, 3)
(87754, 5)
(97592, 2)
(95022, 9)
(69911, 10)
(87288, 4)
(44612, 10)
(5111, 10)
(42376, 10)
(52270, 9)
(44427, 9)
(22525, 6)
(23925, 10)
(90013, 10)
(90258, 3)
(73580, 5)
(54684, 5)
(18341, 3)
(2107, 6)
(46135, 5)
(38102, 1)
(55163, 7)
(76321, 9)
(74494, 4)
(83443, 10)
(51660, 2)
(78935, 10)
(55061, 2)
(20878, 7)
(11342, 6)
(37499, 8)
(83939, 1)
(96395, 6)
(40197, 6)
(57363, 9)
(62935, 7)
(99480, 1)
(92301, 1)
(78553, 6)
(56085, 4)
(88705, 10)
(67272, 6)
(38040, 8)
(2943, 7)
(74213, 10)
(15091, 3)
(61449, 1)
(23700, 4)
(26904, 2)
(16121, 1)
(89359, 4)
(81203, 5)
(14255, 3)
(89800, 1)
(61185, 1)
(49792, 3)
(71769, 6)
(91014, 9)
(93762, 3)
(5489, 6)
(69134, 4)
(96530, 10)
(7653, 4)
(68322, 1)
(29307, 4)
(90737, 9)
(36228, 9)
(7415, 2)
(1790, 10)
(37328, 9)
(76475, 1)
(29200, 5)
(43652, 9)
(75589, 6)
(64075, 1)
(26711, 4)
(33119, 8)
(33099, 6)
(57745, 4)
(77771, 5)
(96456, 5)
(9289, 10)
(35341, 8)
(49953, 6)
(34079, 7)
(10064, 8)
(83981, 4)
(68693, 1)
(21359, 2)
